,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
LRP2,4.8267784,-0.01702114,-0.036146723,3.212746,6.3843527,-0.045877974,8.062962,-0.003953956,2.510572,-0.044761457,5.7645216,4.922305,-0.07608471,2.1044025,-0.0742542,-0.08238152
GM22678,1.2723138,0.50657547,0.40191337,0.8482251,2.1803496,-0.015795747,2.1482246,-0.005550026,0.17868544,-0.0151112275,2.2835608,2.4092042,-0.019371372,0.51441145,-0.0162645,-0.017567506
BRCA2,4.8175063,-0.016980274,-0.03605989,3.2102332,6.371073,-0.04576365,8.0486765,-0.0039447783,2.5103188,-0.0446577,5.759783,4.918667,-0.07599605,2.1052556,-0.07415471,-0.082203746
GATA3,4.77785,-0.016706321,-0.03537302,3.18879,6.3265038,-0.04544321,7.986338,-0.00399605,2.5034337,-0.044279955,5.6904736,4.873688,-0.0753717,2.0842566,-0.07328762,-0.08172142
MYH9,4.8258834,-0.017018484,-0.03617091,3.2107646,6.3746653,-0.045793217,8.054288,-0.0039473344,2.512245,-0.044664524,5.7671814,4.923411,-0.07602787,2.105148,-0.07430068,-0.08223706
CBX8,4.7793326,-0.016462687,-0.035072528,3.162502,6.342661,-0.045543917,7.9808726,-0.004084409,2.483695,-0.044133473,5.6926794,4.8709946,-0.07504656,2.0672503,-0.07305648,-0.081416264
MYO6,4.838167,-0.017138569,-0.036418796,3.22367,6.385294,-0.045911264,8.080005,-0.003901058,2.5193434,-0.04487506,5.7888937,4.9374433,-0.076370254,2.117996,-0.07458949,-0.08256033
ESPL1,4.8175054,-0.016945127,-0.036008675,3.2104766,6.3703547,-0.04577337,8.043741,-0.00395838,2.5109332,-0.04466509,5.754137,4.911923,-0.075976856,2.1052668,-0.07410017,-0.082235046
CTNNBL1,4.7645693,-0.016689548,-0.035445534,3.1853719,6.3137646,-0.04539667,7.955229,-0.0039852303,2.4818127,-0.04434349,5.696927,4.8725266,-0.07527034,2.07827,-0.07326162,-0.08154253
GASK1B,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
MIR297A-2,1.2747904,0.50754976,0.40089294,0.8486397,2.1814103,-0.015783833,2.1453316,-0.005541514,0.17575714,-0.015100297,2.2858799,2.4109154,-0.019408537,0.5130081,-0.01630094,-0.017578166
L3MBTL2,4.82156,-0.01694388,-0.03602823,3.2076948,6.3784637,-0.045829926,8.0491085,-0.003987975,2.5057936,-0.044699077,5.7599955,4.9207854,-0.07594572,2.0995152,-0.07415454,-0.08223581
SP1,4.7538133,-0.01649598,-0.034990072,3.1683118,6.3077936,-0.045298837,7.9363117,-0.0040816246,2.4834514,-0.044107717,5.664174,4.8534093,-0.07491246,2.063716,-0.07281182,-0.08131582
CRABP2,4.834437,-0.01714233,-0.03625532,3.216146,6.3930426,-0.045932453,8.077371,-0.00395758,2.515362,-0.04479432,5.7763615,4.93755,-0.07613292,2.0999713,-0.07440208,-0.08241566
ID2,4.815828,-0.013391186,-0.03273388,3.2098944,6.55669,-0.04659459,7.913837,-0.0020518266,2.3745863,-0.046196215,5.715146,4.6127634,-0.0739791,2.2222373,-0.07236736,-0.07962172
FN1,4.787604,-0.016717343,-0.035516363,3.189502,6.3428183,-0.04558713,7.994565,-0.004035147,2.4935653,-0.044433806,5.7094517,4.885656,-0.075442,2.0829337,-0.073477894,-0.08182399
MEIS3,4.8366084,-0.017134802,-0.03635253,3.2194667,6.391263,-0.045909885,8.084976,-0.0038958215,2.518578,-0.044776957,5.7823944,4.935127,-0.07625444,2.1134799,-0.07452328,-0.08246601
SAT1,4.846056,-0.017207492,-0.036592633,3.2282414,6.404028,-0.045965232,8.095182,-0.0038996958,2.520275,-0.0449261,5.8168983,4.957397,-0.076462865,2.1248238,-0.07489312,-0.08249087
TET1,1.34196,0.5197537,0.3571966,0.8159715,2.0126626,-0.015344007,1.9981642,-0.0055199205,0.36159697,-0.014330394,1.941651,2.1129544,-0.019921016,0.6041073,-0.016441042,-0.019978348
TDH,4.812247,-0.016976653,-0.036020476,3.2079089,6.366337,-0.04577346,8.037776,-0.0039697066,2.5044847,-0.044700664,5.7516594,4.914105,-0.07592269,2.0987647,-0.07405543,-0.082200676
TRIB3,4.7985115,-0.016836999,-0.035709925,3.196237,6.3467913,-0.04564149,8.008419,-0.0039607915,2.4975057,-0.044506628,5.717784,4.887988,-0.07561989,2.0870748,-0.07363824,-0.08203314
PDGFRA,4.820843,-0.01692246,-0.035881188,3.2029676,6.376457,-0.04576585,8.048522,-0.0040147654,2.5137835,-0.04454739,5.7486563,4.916977,-0.075835906,2.0942483,-0.074033424,-0.08216324
RNF157,4.885815,-0.017415551,-0.036993682,3.2246065,6.456808,-0.046151858,8.159676,-0.0039265654,2.532135,-0.044840284,5.8636484,4.992022,-0.076576605,2.1172462,-0.07550776,-0.08259522
TOX3,4.853834,-0.017210905,-0.03655478,3.2245548,6.408618,-0.045995936,8.111875,-0.0038951642,2.527973,-0.04483465,5.8050566,4.949551,-0.07646439,2.1227024,-0.07482888,-0.08261871
GM38312,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
EZH2,1.5273463,0.4241443,0.1742119,0.9413096,2.3337626,-0.017424194,2.3489726,-0.005694742,0.47775415,-0.016110582,2.171891,2.2594547,-0.02293471,0.69763285,-0.019626126,-0.023455624
HIST1H2BB,4.7814465,-0.016610576,-0.035396505,3.1840498,6.3364735,-0.04550089,7.9789653,-0.0040506483,2.4909797,-0.044331457,5.7139044,4.885977,-0.07536096,2.0837033,-0.07340772,-0.081603065
ITPK1,4.8271675,-0.01697309,-0.036041375,3.2069612,6.383651,-0.04586767,8.061674,-0.0039704735,2.50811,-0.04468584,5.761775,4.925135,-0.07598104,2.0975504,-0.074169226,-0.08228603
ATF6,4.8065615,-0.016879987,-0.035866093,3.203118,6.363368,-0.045728568,8.02806,-0.0040104534,2.5028837,-0.044631656,5.7461853,4.911076,-0.07582583,2.0970705,-0.073917106,-0.08206593
BTG1,3.070847,-0.026560174,-0.04149066,3.615851,4.3953943,-0.028513312,5.9159446,0.2625422,2.5403216,-0.03686147,5.024314,3.8790252,-0.06574448,2.3957334,-0.06837068,-0.06157429
CDKN1A,4.7740283,-0.016710792,-0.03543209,3.1852627,6.32835,-0.045511622,7.9787164,-0.0040192977,2.4882824,-0.044403195,5.6996403,4.880841,-0.07535663,2.0776756,-0.073288016,-0.08167839
HIST1H1A,4.7762327,-0.01661056,-0.035380457,3.1839967,6.3300695,-0.045493014,7.969513,-0.0040910966,2.4873343,-0.04439651,5.711113,4.8876767,-0.07532559,2.0805204,-0.07335614,-0.08156105
UBP1,4.836863,-0.017102135,-0.036330197,3.2199662,6.3850603,-0.045874547,8.073252,-0.003911581,2.5169222,-0.044793796,5.780325,4.9323554,-0.07623574,2.1107228,-0.074480556,-0.08244522
EHMT2,4.8620725,-0.017262477,-0.036618732,3.2265463,6.4205446,-0.046074253,8.119345,-0.003931021,2.5262043,-0.044921167,5.8144226,4.960553,-0.076486774,2.1153214,-0.07492106,-0.08268623
ATM,4.830193,-0.017069656,-0.03630905,3.222518,6.379051,-0.04585774,8.068247,-0.0039207465,2.5176094,-0.044849463,5.7803326,4.932438,-0.0763031,2.1174657,-0.07445872,-0.08244515
GM9385,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
YBX1,4.822797,-0.01697219,-0.036007226,3.2101555,6.3806295,-0.045816045,8.050033,-0.0039969254,2.5105703,-0.044676784,5.756158,4.9184,-0.075933255,2.097771,-0.074135415,-0.08226896
FOXD3,4.782949,-0.016604243,-0.035366535,3.1810615,6.3300467,-0.045506652,7.9783554,-0.004046706,2.4886134,-0.0443063,5.6940527,4.8751063,-0.07526083,2.0776877,-0.07329056,-0.08165058
HDAC7,4.8556128,-0.017252691,-0.03656466,3.2270873,6.424571,-0.04604926,8.114177,-0.0039463076,2.5254276,-0.044877283,5.8135195,4.958778,-0.07640595,2.1138997,-0.07488973,-0.08259404
ZFP979,4.7644763,-0.016614776,-0.035332054,3.1803265,6.3183537,-0.04545035,7.9586406,-0.0040023467,2.4775712,-0.04435584,5.6878204,4.865286,-0.07520697,2.0772684,-0.07313602,-0.08158085
ESRRA,4.7735596,-0.01668095,-0.035327967,3.1783671,6.3328314,-0.04550306,7.9697995,-0.004074612,2.4852366,-0.04431555,5.6923723,4.8735867,-0.075151645,2.06916,-0.07321391,-0.081604555
ZFP148,4.806205,-0.016850032,-0.035849188,3.1998422,6.3558083,-0.045724828,8.027937,-0.003987835,2.501186,-0.04462488,5.740591,4.908968,-0.07581757,2.0955448,-0.07387003,-0.08206071
HSF2BP,4.516104,-0.01592527,-0.037477218,2.5400467,5.824785,-0.043222737,7.8589635,0.05107148,2.3752782,-0.036396496,5.9612923,4.4300537,-0.07925385,2.4699423,-0.06986394,-0.07627318
CKAP4,4.828402,-0.01707965,-0.03610906,3.215697,6.392625,-0.04588587,8.065788,-0.0039557302,2.5113792,-0.04473644,5.7599955,4.9232244,-0.07599085,2.0944078,-0.07422767,-0.082410045
GM49450,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
HSP25-PS1,1.4314201,0.30891946,0.12960964,1.0244422,2.5167086,-0.01724466,2.1357985,-0.007406827,0.29502517,-0.015569113,2.0588808,2.179932,-0.017840303,0.47684485,-0.018486783,-0.01954925
SPRY4,4.7394147,-0.0164762,-0.034975916,3.162951,6.2819586,-0.04523749,7.913509,-0.004049933,2.4645772,-0.044168904,5.642853,4.8403273,-0.07477712,2.0593169,-0.07257711,-0.081240766
CNOT6,4.8206224,-0.01698603,-0.036067978,3.2155616,6.3845587,-0.045829006,8.055923,-0.0039729397,2.5119255,-0.044745255,5.7676296,4.924235,-0.07606966,2.1061,-0.074214235,-0.08229236
ATP13A3,4.8403454,-0.017144807,-0.0363456,3.2168837,6.392641,-0.045918893,8.083229,-0.0039204475,2.5183008,-0.04476342,5.7802753,4.933692,-0.0762091,2.1095204,-0.074516006,-0.08249204
FABP3,4.40314,-0.015158217,-0.035754167,2.4856055,5.702759,-0.042478405,7.657641,0.031046122,2.3172057,-0.03573798,5.77973,4.310619,-0.07745023,2.4001563,-0.0675076,-0.075000934
RBL1,4.8019705,-0.016899092,-0.035930164,3.2079918,6.361022,-0.045680854,8.022512,-0.0039802967,2.5046864,-0.044625252,5.7511797,4.907952,-0.07585551,2.1042585,-0.07399498,-0.08202158
ZFP398,4.825466,-0.016981788,-0.036076035,3.2111943,6.380148,-0.04584923,8.063322,-0.0039698603,2.5119996,-0.04472704,5.761346,4.9244943,-0.076063685,2.104976,-0.074191496,-0.082321405
MIR669B,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
GM24761,1.2747904,0.50754976,0.40089294,0.8486397,2.1814103,-0.015783833,2.1453316,-0.005541514,0.17575714,-0.015100297,2.2858799,2.4109154,-0.019408537,0.5130081,-0.01630094,-0.017578166
RAPGEF3,4.839467,-0.017145893,-0.036422685,3.2253647,6.3944798,-0.045912735,8.090502,-0.0039046484,2.5249774,-0.044829406,5.795574,4.943739,-0.07639185,2.1213756,-0.0746603,-0.08248966
CST3,4.8165236,-0.01695124,-0.036019195,3.2078488,6.372285,-0.045809936,8.0444,-0.0039749816,2.504809,-0.044716638,5.756733,4.9174433,-0.0759607,2.100264,-0.07409367,-0.082233615
PRRX2,4.854059,-0.017225264,-0.036532342,3.2263532,6.4137325,-0.046021163,8.109063,-0.0039204923,2.5269644,-0.04486679,5.8065042,4.9524217,-0.07643381,2.116521,-0.074818395,-0.08261898
SNORD32A,4.8945823,-0.01760237,-0.03718891,3.23692,6.4535255,-0.046171375,8.173958,-0.0038910715,2.5489702,-0.044948652,5.861081,4.9863095,-0.07676816,2.1269152,-0.075677365,-0.08291437
NSD1,4.822725,-0.016968083,-0.03607462,3.2126396,6.3706484,-0.04577717,8.044512,-0.003955068,2.511927,-0.044678356,5.7559433,4.9114327,-0.075986415,2.1046085,-0.07417034,-0.082271084
DEK,4.849519,-0.020845227,-0.040365066,2.9300473,6.159707,-0.042982817,8.275571,-0.004448776,2.6216865,-0.04543044,5.7448616,4.4122505,-0.07469938,2.4102676,-0.07399865,-0.07983751
TGFB1I1,4.830157,-0.017120885,-0.036324866,3.2217793,6.3879128,-0.04588099,8.068146,-0.0039336304,2.5164986,-0.044822745,5.7801228,4.929363,-0.07620553,2.110642,-0.07447854,-0.08243135
MIR466B-6,1.2913333,0.55430424,0.4634232,0.84747124,2.2029486,-0.015602769,2.1037505,-0.005732616,0.15525064,-0.014811914,2.3026474,2.4056046,-0.01876984,0.45528734,-0.01572327,-0.016943805
ZFP57,1.4489276,0.47241625,0.26496378,0.89037704,2.2046285,-0.016540134,2.2093782,-0.005617783,0.42409912,-0.015397993,2.0827253,2.212495,-0.021654692,0.65567124,-0.01825186,-0.021953259
SSR3,4.8294806,-0.017023508,-0.03618832,3.2165086,6.3794584,-0.045846768,8.061925,-0.0039415485,2.515836,-0.04475787,5.7677946,4.921789,-0.07615076,2.1106994,-0.07432152,-0.082403995
FBLIM1,4.82894,-0.016983356,-0.03605823,3.206359,6.3867693,-0.045881648,8.068211,-0.003961734,2.509146,-0.044684432,5.7621307,4.9239936,-0.07600159,2.1014764,-0.07419383,-0.08233053
GM21962,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
HNF4A,4.6638007,-0.016225895,-0.03426535,3.1401613,6.185541,-0.044454496,7.793145,-0.0038931316,2.429493,-0.043579902,5.5258417,4.740924,-0.073681615,2.04761,-0.0712957,-0.080405064
MIR466B-4,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
NDRG1,4.812482,-0.01696009,-0.035988417,3.206546,6.3604784,-0.045751538,8.035729,-0.0039782333,2.504694,-0.044678263,5.747223,4.9125147,-0.0758933,2.096841,-0.0739893,-0.08218712
IFITM3,4.8377366,-0.016949989,-0.03612976,3.2107413,6.399599,-0.045923147,8.077372,-0.004000626,2.5151963,-0.044717576,5.780965,4.9365625,-0.07608924,2.106206,-0.07441504,-0.082300186
GM24564,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
SRSF1,4.8035064,-0.016872305,-0.03579312,3.200632,6.3478603,-0.04569575,8.013699,-0.003979659,2.5053632,-0.044543937,5.7312546,4.9027953,-0.07577126,2.0968823,-0.07378745,-0.082024135
OPLAH,4.8315883,-0.017032588,-0.03611287,3.2106102,6.3915005,-0.045909096,8.067226,-0.004010659,2.5120337,-0.04474248,5.765891,4.928778,-0.076010965,2.0972948,-0.07426557,-0.08235227
SMURF2,4.7996545,-0.01679727,-0.035732772,3.1956146,6.3517323,-0.045638792,8.01612,-0.003986417,2.5010653,-0.044481445,5.7344837,4.9013853,-0.075686775,2.0942469,-0.07376663,-0.08190908
E2F1,1.6865981,0.34384713,0.015634127,1.0436615,2.594288,-0.01912328,2.6446319,-0.0058146105,0.5771659,-0.017642409,2.355527,2.3804002,-0.025515454,0.7883744,-0.022279488,-0.026361624
ITGA6,4.836551,-0.017078217,-0.03625869,3.2171457,6.3927794,-0.045912135,8.084531,-0.003918444,2.517443,-0.04476714,5.77903,4.9343514,-0.07623313,2.1116006,-0.074424,-0.0824481
ERCC8,4.845228,-0.017183887,-0.036499154,3.224571,6.402485,-0.0459697,8.095126,-0.0039349846,2.5226576,-0.044881035,5.802375,4.948712,-0.07639292,2.1188715,-0.07475599,-0.08253584
BIN1,3.7954626,-0.022519456,-0.035026625,2.4422863,6.4799976,-0.048908003,8.092193,-0.0012465998,1.9207715,-0.041384764,5.3372107,5.1198983,-0.0696097,0.97582537,-0.064618796,-0.07283729
HSP90AA1,4.4797015,-0.015646117,-0.036888532,2.5299032,5.7856054,-0.042994224,7.792258,0.042695686,2.3614185,-0.03625374,5.904504,4.3925576,-0.078763686,2.452191,-0.06910568,-0.07592143
APP,4.847299,-0.017162032,-0.03641605,3.2195003,6.4021835,-0.045971043,8.099094,-0.0039080577,2.5200334,-0.04480202,5.789563,4.942051,-0.07630181,2.1121042,-0.07461983,-0.082544856
MIR1192,1.2712487,0.5048351,0.40032682,0.84780073,2.1796904,-0.01576504,2.1429405,-0.005559138,0.17910618,-0.015109032,2.284089,2.4117796,-0.019398082,0.514491,-0.016265325,-0.017529286
BARX1,4.866588,-0.01736913,-0.036824513,3.2318559,6.436472,-0.046069287,8.135558,-0.0038938546,2.5292413,-0.044893164,5.841219,4.9749727,-0.076565035,2.1231453,-0.07522743,-0.082624204
TRIM32,4.8197045,-0.017021634,-0.036200758,3.2124832,6.3648167,-0.0457567,8.051403,-0.0039053587,2.5096042,-0.04474,5.770893,4.9273663,-0.07608269,2.1075594,-0.07431914,-0.08222184
ZBTB39,4.8557806,-0.01723579,-0.03652152,3.2233706,6.418642,-0.046043877,8.113815,-0.0039340043,2.5253572,-0.04484937,5.807269,4.9556355,-0.07638052,2.1122978,-0.07481861,-0.08259158
PAX1,4.8182287,-0.016907094,-0.035759784,3.2039876,6.38249,-0.045760743,8.047603,-0.004014711,2.514728,-0.04449761,5.737775,4.910933,-0.07572168,2.0879476,-0.07392281,-0.08215258
CHD5,4.8334475,-0.017083623,-0.03618346,3.2154374,6.3909073,-0.045905042,8.07356,-0.0039195144,2.5139418,-0.04473942,5.762144,4.922487,-0.07608435,2.101516,-0.0743024,-0.08247979
SLC6A6,4.743425,-0.016415417,-0.034964807,3.1591256,6.2821236,-0.045247607,7.912071,-0.004062923,2.4657106,-0.04410143,5.6484423,4.8409944,-0.074765734,2.06285,-0.07263858,-0.08118597
ZFP36L1,4.8021097,-0.01674832,-0.03561116,3.1899772,6.3614254,-0.045666113,8.015024,-0.00405954,2.4986827,-0.044428222,5.7301044,4.903998,-0.0755224,2.0820982,-0.07370866,-0.081853025
AATF,4.806019,-0.016829072,-0.035792645,3.202198,6.3630915,-0.045676675,8.025514,-0.0039868644,2.5046465,-0.044520564,5.7377253,4.9011297,-0.07575033,2.097738,-0.07385667,-0.08203457
PHC1,3.4913018,-0.009499608,-0.020412052,2.2436085,5.201339,-0.037742402,6.223148,-0.006120676,1.8874933,-0.03308177,4.470908,3.958643,-0.05635333,1.5865766,-0.0527806,-0.059955966
ZBTB24,4.8169994,-0.016965557,-0.03606183,3.2092211,6.3645573,-0.04576578,8.038907,-0.0039472315,2.505259,-0.044691324,5.752574,4.913304,-0.075938106,2.1002436,-0.074105784,-0.082202755
UHRF1,4.8276663,-0.01698022,-0.036038842,3.214053,6.38393,-0.04579252,8.049024,-0.004069033,2.5147865,-0.04469008,5.7593966,4.9238605,-0.07592985,2.1007283,-0.07414435,-0.08224354
ASH2L,4.8067107,-0.016864449,-0.035857797,3.2008712,6.361782,-0.045730267,8.023725,-0.004014761,2.499286,-0.044615965,5.7435207,4.9093547,-0.07575846,2.0931911,-0.07390978,-0.08204563
TRIM28,1.9940969,0.1471403,-0.0030700325,1.2297915,3.0543902,-0.02234775,3.246135,-0.0060769087,0.7860801,-0.020323448,2.7371993,2.6634657,-0.03069573,0.9216972,-0.027375037,-0.031991348
MXD4,4.8184233,-0.01696652,-0.036009286,3.208967,6.373909,-0.04576915,8.047304,-0.0039559463,2.510375,-0.044629145,5.7560396,4.9168277,-0.07594077,2.100058,-0.074114084,-0.08219942
PRDM5,4.8394127,-0.017132984,-0.03639777,3.2236474,6.3932858,-0.04592331,8.0822735,-0.003944967,2.5212648,-0.044862717,5.7926235,4.9417477,-0.07633834,2.1168544,-0.074616596,-0.08249567
MCM5,4.761682,-0.016629534,-0.03532417,3.1808171,6.3027544,-0.045333393,7.947356,-0.003998558,2.488192,-0.044253133,5.6826096,4.867865,-0.075220466,2.0776346,-0.073099196,-0.08146743
EOMES,4.7715764,-0.016672747,-0.035328276,3.1829376,6.32148,-0.045421403,7.965421,-0.004056724,2.490825,-0.044302657,5.689475,4.8739147,-0.07522141,2.0727327,-0.07319478,-0.08158917
ELL3,2.6021934,-0.0027167874,-0.009912433,1.6646758,3.8441405,-0.027879369,4.343982,-0.0058244346,1.1735674,-0.025737159,3.401222,3.1677992,-0.040943097,1.1904135,-0.037290253,-0.043725222
SEMA4C,4.828606,-0.01703651,-0.036095258,3.2148314,6.388154,-0.045856822,8.065474,-0.003952437,2.5157838,-0.04469884,5.763564,4.9230084,-0.076043926,2.1015065,-0.07424205,-0.08236366
KPNA2,5.06733,-0.012255257,-0.029108487,1.9239783,5.3863916,-0.03877207,7.7399235,0.17172801,2.030332,-0.03053643,4.138219,3.990036,-0.061906755,2.1231248,-0.068124585,-0.08356874
TCF7,4.848171,-0.017143687,-0.036433943,3.2237866,6.405364,-0.04597372,8.09254,-0.0039593754,2.5218985,-0.044873945,5.800329,4.9456687,-0.076336876,2.1158147,-0.07471038,-0.08253381
LAMB1,4.8618946,-0.017270101,-0.036632244,3.2305832,6.4196606,-0.046068266,8.119256,-0.0039002644,2.5290577,-0.044927973,5.80984,4.953071,-0.07651174,2.119398,-0.07492803,-0.08275277
GM28030,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
ZMYND11,4.8408027,-0.017116623,-0.03636093,3.2229106,6.387748,-0.04588361,8.0835495,-0.0039058225,2.5234885,-0.044840217,5.7884398,4.9390273,-0.07632637,2.114929,-0.07458559,-0.08251099
HOPX,4.850848,-0.017253572,-0.036612917,3.2315617,6.4015093,-0.045965385,8.101961,-0.003863561,2.525331,-0.044910166,5.80431,4.9479575,-0.07648784,2.1226053,-0.07485313,-0.08266709
TTF2,4.8159347,-0.016964205,-0.03609561,3.2088115,6.3685427,-0.045766667,8.041554,-0.003981534,2.50733,-0.044687945,5.766882,4.925082,-0.07599399,2.1045454,-0.074217826,-0.08213256
DAZAP2,4.860672,-0.017347194,-0.036774687,3.2331123,6.4221783,-0.0460444,8.121788,-0.0038864075,2.5277286,-0.04494877,5.826001,4.9628925,-0.07656072,2.1235719,-0.075099334,-0.08270488
EGR1,4.8164263,-0.016989315,-0.036017716,3.2111046,6.370162,-0.045759257,8.042704,-0.0039489083,2.5105045,-0.044645105,5.7532787,4.9138293,-0.07593972,2.100145,-0.07409782,-0.08222355
MYC,1.9312313,0.091002315,-0.0033896577,1.2684551,3.0365057,-0.021461593,2.8382494,-0.007448371,0.76536816,-0.01896419,2.275091,2.2596524,-0.02603952,0.81262606,-0.025882546,-0.030161936
SREBF1,4.77224,-0.016651455,-0.035388708,3.1835446,6.3285494,-0.045499142,7.9638,-0.004064945,2.4813828,-0.04442141,5.700922,4.877976,-0.075255364,2.0734136,-0.07327256,-0.081619345
SEC24D,4.852511,-0.01713913,-0.036379125,3.2204459,6.4161015,-0.046028543,8.104245,-0.003960145,2.5258949,-0.044824243,5.7971544,4.9458265,-0.07633772,2.1120276,-0.07467557,-0.08258088
SOX2,1.7406735,0.30418935,-0.00038685388,1.089294,2.672115,-0.019603606,2.7449834,-0.005817823,0.62276053,-0.018156337,2.3968568,2.4120204,-0.026423873,0.8207576,-0.023050446,-0.02746413
ETS1,4.799221,-0.016841313,-0.035740323,3.1981564,6.3446264,-0.045629095,8.010153,-0.003975257,2.5004818,-0.044505674,5.7189302,4.8904557,-0.07563526,2.0909753,-0.07369038,-0.08200937
ELF1,4.801649,-0.016817037,-0.035725206,3.1974375,6.3598013,-0.045670904,8.021955,-0.004005764,2.5021098,-0.044507693,5.7346754,4.9023204,-0.07569865,2.093804,-0.07377226,-0.081980914
SIRT2,4.7479873,-0.016490353,-0.03517068,3.1665263,6.2783966,-0.045245156,7.922706,-0.004056381,2.4767032,-0.044209626,5.666106,4.8495135,-0.075041026,2.0785475,-0.07286875,-0.08128765
SNORD35A,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
RPL17-PS10,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
PRSS35,4.840742,-0.01727971,-0.036702808,3.2324347,6.3935413,-0.045889616,8.093774,-0.003809281,2.521302,-0.04489385,5.812483,4.948532,-0.07651453,2.128026,-0.07491879,-0.08255608
IKBKB,4.8291283,-0.017045822,-0.03623073,3.2140877,6.376528,-0.04582348,8.061721,-0.0039259437,2.513304,-0.04471793,5.77203,4.927413,-0.07612687,2.1095753,-0.07436441,-0.08232692
KLF4,1.4705825,0.46059933,0.23661463,0.90324175,2.224013,-0.016691366,2.2297575,-0.0056379614,0.44439012,-0.015549951,2.0898519,2.2113576,-0.021992795,0.67293775,-0.018542428,-0.022284107
KLF6,4.7758803,-0.016608251,-0.03535509,3.1836426,6.3261223,-0.045457453,7.968124,-0.0040219286,2.4908395,-0.04431584,5.695075,4.875785,-0.07530935,2.0791187,-0.07324437,-0.08161794
NME2,4.8384805,-0.017109793,-0.036324076,3.2214174,6.399482,-0.04592814,8.080351,-0.003969221,2.519757,-0.044820514,5.7909317,4.940916,-0.076259404,2.1117272,-0.07455699,-0.082443826
GM28439,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
HIST1H1D,4.8114347,-0.016915226,-0.03599498,3.2107568,6.365588,-0.04572939,8.03354,-0.003986662,2.507428,-0.044676688,5.756975,4.9153066,-0.07594507,2.1055562,-0.074096054,-0.08212945
MARC2,3.5915213,-0.007295811,-0.018048283,4.051611,5.6189423,-0.032655146,6.38274,-0.011597729,2.4617527,-0.049481757,4.7399845,4.4235044,-0.066202976,2.5647085,-0.05741486,-0.06732113
CCNG1,4.845443,-0.017190501,-0.036496874,3.22526,6.400017,-0.045950785,8.091751,-0.003927307,2.5238843,-0.044864587,5.799798,4.945067,-0.07638095,2.1189308,-0.07474818,-0.08255021
SNORD87,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
F3,4.859308,-0.017264789,-0.036673017,3.2328944,6.4143887,-0.046062537,8.117753,-0.0038906294,2.5279765,-0.04499155,5.8171654,4.9598546,-0.07660521,2.1246223,-0.074970864,-0.08274035
ZFP987,4.869479,-0.017330969,-0.036754873,3.2468102,6.4239054,-0.046118584,8.13139,-0.0038736018,2.5379984,-0.04512571,5.820223,4.958552,-0.076794505,2.1324396,-0.0750782,-0.08302202
