,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TET1,-0.040431622,-0.0017504279,0.9711971,-0.027650505,-0.040631957,4.7074423,-0.039820954,-0.0072995913,-0.013118653,2.4288096,-0.040290244,-0.028676929,4.434937,-0.013046891,3.2229283,4.5321856
TDH,-0.07177884,-0.0020005754,3.3090138,-0.046045404,-0.056297563,6.1059976,-0.059506983,-0.0014452847,-0.034006007,3.1901798,-0.058084015,-0.045686424,6.8293266,-0.0215268,4.811043,6.790036
TRIB3,-0.07062893,-0.0019181337,3.2835283,-0.045695517,-0.055537418,6.044423,-0.05891359,-0.0012426977,-0.033567734,3.1468468,-0.057420798,-0.045042947,6.711642,-0.021255855,4.7498455,6.705932
PDGFRA,-0.071755975,-0.0021451933,3.2599356,-0.046454303,-0.056712955,6.1777267,-0.059771184,-0.001521627,-0.033824343,3.226346,-0.05840995,-0.045895007,6.857564,-0.021683821,4.851053,6.821701
RNF157,-0.07817604,-0.0027959098,3.1736436,-0.05034839,-0.063108236,6.8085566,-0.06424047,-0.0031490861,-0.03568853,3.6071272,-0.06373086,-0.050680254,7.58024,-0.024241216,5.3523173,7.42103
TOX3,-0.07425013,-0.0023289325,3.253975,-0.04785862,-0.05906707,6.405682,-0.061471738,-0.002083577,-0.034635253,3.3612866,-0.060300678,-0.047630165,7.1023674,-0.022553157,5.0208015,7.0340137
GM38312,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
EZH2,-0.041391574,-0.001757036,1.1620533,-0.028289381,-0.040898643,4.7287717,-0.040387716,-0.006741989,-0.01429445,2.4431205,-0.040761832,-0.029251201,4.5052657,-0.013315656,3.2565522,4.6237836
HIST1H2BB,-0.07054015,-0.0019479151,3.2687693,-0.045622308,-0.055576086,6.067418,-0.058825277,-0.0012656435,-0.033534184,3.1647685,-0.057463724,-0.045077242,6.714718,-0.021165,4.7460566,6.7220654
ITPK1,-0.06870784,0.2541052,3.2243555,-0.049755547,-0.054073054,5.8735075,-0.059568666,0.047834188,-0.035655677,2.8942575,-0.057172865,-0.045629222,6.766871,-0.024908341,4.872827,6.3501854
ATF6,-0.071339145,-0.0020165944,3.2711222,-0.046053465,-0.056237105,6.1259747,-0.05939879,-0.0014097223,-0.033783056,3.1958728,-0.057958253,-0.045557864,6.7902827,-0.021433294,4.8021927,6.7794404
BTG1,-0.070662245,-0.001887607,3.280102,-0.045541454,-0.055481996,6.044767,-0.05879421,-0.0012203085,-0.03361964,3.1472325,-0.057335433,-0.044996865,6.6940646,-0.021100279,4.734035,6.7014666
CDKN1A,-0.06958035,-0.0018920001,3.2738578,-0.044955604,-0.05453589,5.9546304,-0.058159754,-0.0010518684,-0.033184092,3.094161,-0.056504868,-0.044300344,6.607649,-0.020794984,4.676102,6.6181855
HIST1H1A,-0.062985875,0.45074663,3.3648705,-0.03994596,-0.05197374,5.055045,-0.059052948,-0.003383259,-0.031676132,3.312922,-0.052029807,-0.041343298,6.959595,-0.018276554,3.7788873,6.6848035
UBP1,-0.07310775,-0.0020766908,3.3590543,-0.04808055,-0.05725592,6.2158923,-0.060584825,-0.0008731141,-0.03390284,3.2707634,-0.059399918,-0.047088172,6.829329,-0.021487461,4.73018,6.8498793
EHMT2,-0.07455808,-0.0023596073,3.253092,-0.04804763,-0.059340127,6.428847,-0.061670516,-0.0021816248,-0.034761768,3.3777583,-0.060583957,-0.047915563,7.1450796,-0.02271998,5.0495563,7.0661793
ATM,-0.072459586,-0.0021217798,3.2676163,-0.046627536,-0.05719213,6.2236357,-0.060093563,-0.0015974609,-0.034122404,3.2475524,-0.058699477,-0.046234526,6.8843513,-0.021705357,4.871366,6.8591027
GM9385,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
YBX1,-0.07191583,-0.0021105187,3.2687135,-0.0465054,-0.056826167,6.1805897,-0.059866633,-0.0015352911,-0.033918917,3.2251291,-0.058461115,-0.04596687,6.861979,-0.021712525,4.854756,6.8314643
FOXD3,-0.06990797,-0.0019600592,3.2717495,-0.045410417,-0.054986995,6.0051217,-0.05853633,-0.0011421843,-0.033235036,3.1190302,-0.056983985,-0.04454801,6.6604667,-0.021023054,4.7146444,6.658097
HDAC7,-0.07458484,-0.0023786218,3.237334,-0.048046365,-0.059420835,6.439411,-0.06166558,-0.0021684936,-0.03472766,3.3847132,-0.060601722,-0.04793236,7.1516094,-0.022702033,5.052601,7.0761504
ZFP979,-0.069465384,-0.0018665519,3.2780066,-0.044863034,-0.054426286,5.9425917,-0.058063347,-0.0010344785,-0.033181716,3.0880103,-0.056443475,-0.04423337,6.5922036,-0.020720841,4.6647406,6.6107864
ESRRA,-0.06984272,-0.0019634052,3.2742074,-0.045205478,-0.054880008,5.9872193,-0.058439776,-0.0011395924,-0.03325158,3.116859,-0.05685268,-0.044546876,6.655091,-0.020932166,4.7068143,6.6604395
ZFP148,-0.07120764,-0.0020230722,3.2737854,-0.045996055,-0.056102652,6.116696,-0.059346437,-0.0013824289,-0.033720527,3.1889894,-0.05786147,-0.04542647,6.7749023,-0.02135441,4.792976,6.7648306
HSF2BP,-0.07528774,-0.0024350556,3.2384,-0.048418373,-0.06004091,6.5058513,-0.062150314,-0.0023031624,-0.034943283,3.4225233,-0.06111597,-0.048358887,7.2123904,-0.022860484,5.0969143,7.1295457
CKAP4,-0.07223225,-0.005598531,2.815766,-0.045559693,-0.054731548,6.2191734,-0.05621688,-0.0035982,-0.034912135,3.0864396,-0.058879804,-0.041076437,7.0697684,-0.016794832,4.603778,6.524534
GM49450,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
HSP25-PS1,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
SPRY4,-0.06785351,-0.0017760956,3.2799606,-0.043987844,-0.052886743,5.7859983,-0.056985043,-0.0007046301,-0.032586917,2.987645,-0.05513172,-0.04302515,6.431177,-0.02022349,4.5575075,6.4540243
CNOT6,-0.07200094,-0.0021040572,3.2662277,-0.046438422,-0.056856927,6.1867514,-0.059835915,-0.0015362705,-0.03397094,3.228636,-0.05843098,-0.046038847,6.859241,-0.021671655,4.85329,6.836158
ATP13A3,-0.07335321,-0.002208031,3.264852,-0.047280338,-0.058145862,6.306357,-0.060809996,-0.0018525146,-0.03439106,3.3056502,-0.059585333,-0.046966255,7.002748,-0.022215413,4.9496384,6.9496555
FABP3,-0.06815257,-0.0018024923,3.2783387,-0.04417985,-0.053186707,5.8106394,-0.057191364,-0.00077022077,-0.032683227,3.0035794,-0.055384878,-0.043258157,6.4664636,-0.020356307,4.5807123,6.4839993
RBL1,-0.0657023,-0.0040328563,2.4667373,-0.05046773,-0.06016332,6.215391,-0.054246612,-0.0068628,-0.027482139,2.551965,-0.062738106,-0.038836814,6.320083,-0.025461499,4.037956,6.650975
ZFP398,-0.06316539,0.15538143,3.1367533,-0.038129225,-0.052341808,6.420499,-0.063506,-0.0078083533,-0.030168978,2.616358,-0.050861795,-0.03745688,5.877997,-0.015160634,5.0541043,5.7084937
MIR669B,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
GM24761,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
RAPGEF3,-0.073352024,-0.0022476283,3.2515607,-0.04716399,-0.05811464,6.3186097,-0.06072551,-0.0018587331,-0.034370515,3.3097513,-0.059489653,-0.046951666,6.991139,-0.02205234,4.9429927,6.9512424
CST3,-0.071893215,-0.0020728887,3.2718024,-0.04635522,-0.056757044,6.173653,-0.05980031,-0.001547294,-0.03395186,3.2260296,-0.058391538,-0.045954626,6.847882,-0.021630751,4.8430133,6.826989
PRRX2,-0.07490022,-0.0053692535,2.8034647,-0.04665443,-0.05678286,6.463347,-0.057502992,-0.0038016122,-0.035983507,3.2344425,-0.060982674,-0.043016545,7.2862897,-0.01728824,4.7715383,6.7396994
SNORD32A,-0.077805586,-0.0028746682,3.1971061,-0.05015243,-0.06269879,6.767285,-0.06406709,-0.0029987763,-0.03550616,3.5746422,-0.06325643,-0.050260052,7.524712,-0.023915822,5.318796,7.375621
NSD1,-0.0721189,-0.0020886576,3.2710536,-0.04659284,-0.05701522,6.1981597,-0.059933227,-0.0015887985,-0.034029327,3.2348754,-0.05861743,-0.0460731,6.865716,-0.02173605,4.8551903,6.843899
DEK,-0.07288484,-0.0021640614,3.2601864,-0.046914887,-0.057574682,6.259942,-0.060369838,-0.0016962696,-0.034218803,3.2753854,-0.05912715,-0.046567954,6.9322033,-0.021924524,4.8966784,6.895466
TGFB1I1,-0.07279426,-0.0021860986,3.2592485,-0.046875652,-0.0576366,6.2645855,-0.060399458,-0.001752274,-0.03422575,3.2788808,-0.059063233,-0.04659537,6.9381943,-0.021859325,4.9063764,6.9128895
MIR466B-6,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
ZFP57,-0.04160323,-0.0018079443,1.0636259,-0.028415475,-0.041445255,4.793586,-0.040712632,-0.00717161,-0.013916166,2.4822628,-0.04116152,-0.029547567,4.5519753,-0.013431202,3.3038194,4.657922
SSR3,-0.07234813,-0.002110479,3.27252,-0.04669178,-0.057180632,6.216009,-0.060091514,-0.0016136428,-0.03409898,3.244915,-0.058735933,-0.046218656,6.88852,-0.021800574,4.87243,6.858482
FBLIM1,-0.07247745,-0.002163085,3.2726552,-0.046859525,-0.05735681,6.234471,-0.060324363,-0.0016642166,-0.034082506,3.2609377,-0.058961775,-0.04638839,6.925245,-0.02195848,4.899463,6.881167
GM21962,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
HNF4A,-0.06471679,-0.0016166536,3.2155218,-0.042100303,-0.04994578,5.4997234,-0.054742288,-0.0001226699,-0.03121722,2.784939,-0.05236625,-0.040660128,6.0938196,-0.019083152,4.347718,6.1281486
MIR466B-4,-0.0693016,-0.0044494057,0.112478234,-0.044081014,-0.068396166,7.5199766,-0.057987165,-0.014395537,-0.020886272,4.052427,-0.06562514,-0.05016813,7.700937,-0.025477074,5.6183386,7.3167834
NDRG1,-0.071536176,-0.0020198168,3.274062,-0.046118006,-0.05635437,6.129438,-0.05949917,-0.0014375992,-0.033843882,3.1991255,-0.058062017,-0.04563654,6.8023896,-0.021490583,4.8100724,6.783868
IFITM3,-0.07330716,-0.0022835822,3.2532158,-0.047438506,-0.058300704,6.342488,-0.060904205,-0.0018881973,-0.034340058,3.3252823,-0.059754137,-0.047058668,7.0272827,-0.02223607,4.967522,6.9775023
GM24564,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
SRSF1,-0.070939355,-0.0019793937,3.2760246,-0.045784686,-0.055816676,6.0827765,-0.05908491,-0.0013006284,-0.033656042,3.172105,-0.05761628,-0.04526545,6.7419443,-0.021248978,4.7687583,6.737413
OPLAH,-0.07236203,-0.002177116,3.2647147,-0.046820782,-0.05729507,6.2285185,-0.060270626,-0.0016657051,-0.03402967,3.2556412,-0.058850378,-0.04630306,6.9205813,-0.02190216,4.8952003,6.8788843
SMURF2,-0.071261205,-0.0020144486,3.2703269,-0.046019785,-0.056197353,6.1219583,-0.059310064,-0.0013948517,-0.03376129,3.1960895,-0.05795048,-0.0455418,6.7826324,-0.021437475,4.7952943,6.7749124
E2F1,-0.0420342,-0.0016236333,1.3159319,-0.02876641,-0.040895496,4.7336817,-0.04083477,-0.006159413,-0.015192332,2.4588947,-0.041096535,-0.029702775,4.5415635,-0.013440623,3.270941,4.6886706
ITGA6,-0.07281436,-0.0021487032,3.2671494,-0.04700356,-0.05763807,6.260818,-0.060468163,-0.0017281595,-0.034222167,3.2739053,-0.059138544,-0.046599988,6.948162,-0.022059465,4.914662,6.9027276
ERCC8,-0.06641759,0.4481372,3.3524816,-0.041860767,-0.055340614,5.348704,-0.06165118,-0.004307169,-0.032763634,3.5243049,-0.054662302,-0.043783892,7.3635697,-0.019517953,4.003052,7.001522
BIN1,-0.06672596,-0.0041585616,2.4535778,-0.051330116,-0.061213735,6.317627,-0.05505663,-0.0070747123,-0.027722573,2.6072934,-0.06369897,-0.039540194,6.449379,-0.025996469,4.128946,6.7439127
HSP90AA1,-0.07239157,-0.0021442957,3.2642107,-0.04666119,-0.057217445,6.2226768,-0.060105834,-0.0016424864,-0.03408637,3.249107,-0.058734655,-0.046247475,6.8957925,-0.021777686,4.877049,6.864224
APP,-0.07363353,-0.002244046,3.2587516,-0.047523804,-0.058448084,6.3383694,-0.06102605,-0.0019205177,-0.03445587,3.319252,-0.059821017,-0.047150474,7.0380945,-0.02238725,4.975363,6.973586
MIR1192,-0.069266215,-0.0044434294,0.118522525,-0.044115763,-0.068376556,7.512148,-0.05792799,-0.014343956,-0.02088262,4.045119,-0.065542236,-0.050211873,7.6996474,-0.02545052,5.6128407,7.31237
BARX1,-0.0761711,-0.0025266195,3.2144039,-0.048940785,-0.060966775,6.5967717,-0.06272173,-0.0025497633,-0.035179485,3.4805856,-0.061893575,-0.049082603,7.3178153,-0.023255624,5.1687207,7.219607
TRIM32,-0.07262688,-0.002105751,3.2611725,-0.046653613,-0.057357278,6.23597,-0.060164135,-0.0016761433,-0.03418969,3.2630763,-0.058883123,-0.04634824,6.9018035,-0.021756846,4.8754487,6.876518
ZBTB39,-0.07438522,-0.0023493085,3.2473674,-0.04796565,-0.05921443,6.420221,-0.061580643,-0.002103424,-0.03466294,3.3743272,-0.060467143,-0.047793154,7.1278915,-0.02262635,5.037912,7.059617
PAX1,-0.07115893,-0.0021654617,3.2568889,-0.046271533,-0.056238078,6.134057,-0.059484147,-0.0013648681,-0.033555426,3.195614,-0.05801133,-0.045553446,6.8142457,-0.021529287,4.827943,6.786116
CHD5,-0.0724572,-0.002169634,3.2747118,-0.046803046,-0.057266273,6.2151403,-0.060167965,-0.0016736853,-0.034129605,3.2469842,-0.05886738,-0.046389274,6.915993,-0.021992663,4.8916383,6.8679204
SLC6A6,-0.06844422,-0.0017815799,3.2815104,-0.044340592,-0.05347761,5.8504395,-0.05740304,-0.00081029144,-0.032816704,3.034537,-0.055730157,-0.04348606,6.490886,-0.020380644,4.593075,6.518686
ZFP36L1,-0.071237415,-0.0020794438,3.2609954,-0.04616733,-0.056273263,6.1356664,-0.05943035,-0.0014170702,-0.033679213,3.2035348,-0.058066733,-0.045563087,6.8104243,-0.021496689,4.81473,6.7876987
AATF,-0.0712369,-0.0020515716,3.2700553,-0.04609887,-0.056213196,6.12042,-0.05936664,-0.0014194833,-0.033704706,3.1867096,-0.057921555,-0.045503378,6.788619,-0.02150472,4.8036776,6.7693253
PHC1,-0.06323007,-0.0024138808,2.6621745,-0.041172437,-0.053197525,5.8983603,-0.05455147,-0.0037815152,-0.028645972,3.1692834,-0.05490391,-0.04286055,6.4339533,-0.020020282,4.5441294,6.4650598
ZBTB24,-0.07191976,-0.002058046,3.2688103,-0.046391144,-0.056739233,6.170969,-0.059767254,-0.0015370406,-0.033963937,3.2191267,-0.058390763,-0.045870528,6.839889,-0.021606823,4.836906,6.817004
UHRF1,-0.06480679,0.45068884,3.360032,-0.041077185,-0.053812616,5.207697,-0.0605166,-0.003868091,-0.03225138,3.4247367,-0.053476494,-0.042707734,7.1936646,-0.019047245,3.9103851,6.8615694
ASH2L,-0.07153802,-0.0020472119,3.270773,-0.046169203,-0.056440074,6.1440024,-0.05955188,-0.0014683253,-0.033832915,3.2084458,-0.058150217,-0.04568802,6.8136034,-0.021488564,4.8165855,6.7994857
TRIM28,-0.044818204,-0.0015816088,1.5764482,-0.030439584,-0.04242293,4.8846507,-0.042662315,-0.005596665,-0.017394032,2.563078,-0.043034773,-0.031601988,4.785954,-0.014339715,3.4277525,4.9573226
MXD4,-0.07200653,-0.0020729587,3.2653792,-0.046465285,-0.056845374,6.1806993,-0.059803206,-0.001550302,-0.033986844,3.2263453,-0.058486085,-0.04600486,6.859884,-0.021723175,4.85032,6.8279557
PRDM5,-0.07319366,-0.0022270842,3.2587383,-0.04707666,-0.057965238,6.3008184,-0.060644705,-0.0018069526,-0.03432045,3.2998023,-0.0593524,-0.04684621,6.974892,-0.022012329,4.9321675,6.938909
MCM5,-0.06931681,-0.0018133399,3.2735353,-0.044708677,-0.054204233,5.92117,-0.057828058,-0.00095449015,-0.033159085,3.0765948,-0.05627391,-0.04406907,6.562955,-0.020598032,4.641735,6.584401
EOMES,-0.06917628,-0.0019210797,3.2624514,-0.044767447,-0.054188356,5.925009,-0.05790525,-0.0009965221,-0.032985102,3.0740666,-0.056236856,-0.044020183,6.575062,-0.020650271,4.656682,6.5840764
ELL3,-0.04604246,-0.0010900117,2.0208333,-0.030540682,-0.04057475,4.699337,-0.04285802,-0.0033938235,-0.019799497,2.4483826,-0.04209274,-0.031669285,4.7533603,-0.0138822775,3.3781557,4.951631
SEMA4C,-0.07220869,-0.0021457213,3.2651694,-0.04665678,-0.057096474,6.206007,-0.06005099,-0.001602219,-0.034002837,3.242574,-0.058671772,-0.04621448,6.891246,-0.021823324,4.876269,6.8575783
KPNA2,-0.07133246,-0.0020728249,3.2671812,-0.046093468,-0.05629753,6.1340485,-0.059425127,-0.0014255941,-0.033762068,3.1998835,-0.05800806,-0.045591664,6.803476,-0.021428747,4.8106103,6.7928452
TCF7,-0.0738161,-0.0022691872,3.25753,-0.047585785,-0.058652133,6.3678246,-0.061147615,-0.0019482946,-0.034529362,3.3383403,-0.059975754,-0.047295205,7.05582,-0.022323085,4.985229,7.004397
LAMB1,-0.07473051,-0.0021967976,3.2820556,-0.048151698,-0.059373796,6.420115,-0.06184966,-0.0021486005,-0.034963977,3.3343828,-0.060207404,-0.047542036,7.091724,-0.02258353,5.022834,7.023842
GM28030,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
ZMYND11,-0.06561749,0.13084014,3.2582872,-0.040530205,-0.05502626,6.277336,-0.05077468,-0.0006877894,-0.034397338,3.7906795,-0.050660294,-0.051005628,6.306349,-0.02678279,4.554475,6.319758
HOPX,-0.07400797,-0.0022748315,3.2536976,-0.047558196,-0.05868719,6.3654714,-0.061139986,-0.00195889,-0.034580927,3.3349705,-0.05996543,-0.047332842,7.051453,-0.022305394,4.9846687,6.99504
TTF2,-0.072362356,-0.0020899544,3.2594965,-0.046552565,-0.057163093,6.2205696,-0.06000535,-0.0016155868,-0.03411444,3.2545848,-0.05873124,-0.046237104,6.885854,-0.021693893,4.8646336,6.8652234
DAZAP2,-0.07521925,-0.0024175397,3.2373402,-0.048314195,-0.05994823,6.491665,-0.062035922,-0.0022811256,-0.0349285,3.413891,-0.061005637,-0.048284072,7.1977267,-0.022799253,5.085144,7.119339
EGR1,-0.0718107,-0.002044853,3.2673953,-0.046313122,-0.056649134,6.1606727,-0.059657935,-0.0014878161,-0.033932816,3.2181482,-0.058317978,-0.045886945,6.8329844,-0.021594021,4.8310723,6.815823
MYC,-0.041534822,-0.001452075,1.4306301,-0.028522136,-0.03996462,4.6357646,-0.04037317,-0.0055558607,-0.015557092,2.4054964,-0.04041577,-0.029241132,4.4583197,-0.013139772,3.1943502,4.6270304
SREBF1,-0.06970986,-0.0018971637,3.2711413,-0.0450407,-0.054734606,5.9758825,-0.05826871,-0.001103745,-0.033260427,3.109029,-0.05668196,-0.04443171,6.6278467,-0.02080829,4.686688,6.646954
SEC24D,-0.07386193,-0.0022902663,3.2545934,-0.047756333,-0.058795407,6.3799047,-0.061261985,-0.001998653,-0.03453965,3.347835,-0.060116164,-0.04746988,7.082604,-0.02251275,5.007695,7.01808
SOX2,-0.041206956,-0.0014695814,1.3673724,-0.028351495,-0.039882116,4.630183,-0.04027897,-0.0057417327,-0.015101808,2.400868,-0.040279396,-0.02911896,4.4345546,-0.013074223,3.1912677,4.60161
ETS1,-0.06047651,-0.0035323845,2.6679492,-0.03584406,-0.054309357,4.978266,-0.04795114,0.012109492,-0.023716317,2.4327543,-0.047224406,-0.0395991,5.505928,-0.02439758,3.9349597,5.858141
ELF1,-0.07117958,-0.0020397769,3.272558,-0.04602044,-0.05614363,6.115918,-0.05931882,-0.0014100618,-0.0337099,3.1897802,-0.0578997,-0.045500737,6.782312,-0.021458775,4.798472,6.7686234
SIRT2,-0.06869338,-0.0017747683,3.2841434,-0.044367436,-0.053655084,5.872101,-0.057455882,-0.0008697786,-0.032978278,3.0438323,-0.05580628,-0.04359133,6.4967585,-0.020352198,4.5953717,6.5306997
SNORD35A,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
RPL17-PS10,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
PRSS35,-0.074355446,-0.002313172,3.2427232,-0.047541056,-0.058959074,6.3980737,-0.061230045,-0.0021074908,-0.034735575,3.359448,-0.0601555,-0.04765726,7.076267,-0.022294724,4.9997864,7.0296326
IKBKB,-0.07282808,-0.0021289745,3.2648833,-0.046900652,-0.057599876,6.256169,-0.060358,-0.0017106368,-0.0342463,3.2732651,-0.0591176,-0.046540946,6.932957,-0.02195494,4.9001226,6.8955727
KLF4,-0.033101607,-0.0030204444,0.7177377,-0.02129726,-0.03982534,3.9308224,-0.032035697,-0.0059005986,-0.0069811717,1.934054,-0.03343818,-0.024893388,3.5537448,-0.015485517,2.6168804,3.9819448
KLF6,-0.06990862,-0.0019005236,3.2790837,-0.045223553,-0.054885652,5.9895597,-0.05838812,-0.0011111085,-0.03333778,3.1159105,-0.056877077,-0.04456877,6.644533,-0.020928709,4.700874,6.65371
NME2,-0.07324079,-0.002212599,3.2555513,-0.04717532,-0.058077704,6.3075347,-0.06071316,-0.0018347952,-0.03434887,3.3062084,-0.059472907,-0.04695002,6.993202,-0.02212322,4.943964,6.951278
GM28439,-0.068513684,-0.010242587,0.30440736,-0.04026951,-0.062849574,6.453552,-0.047150172,-0.011845625,-0.023717875,3.1924686,-0.059534695,-0.0507514,7.1909556,-0.020505063,5.2096424,7.6560574
HIST1H1D,-0.06443098,0.45161074,3.3614805,-0.040702704,-0.053335126,5.168532,-0.060095005,-0.0037480865,-0.03215035,3.3930683,-0.05305304,-0.042332523,7.1182227,-0.018775037,3.8663476,6.808091
MARC2,-0.07362957,-0.0022372,3.259873,-0.047474574,-0.058423728,6.3382926,-0.061005514,-0.001916421,-0.034463897,3.319805,-0.05979367,-0.047146663,7.032502,-0.022344973,4.971586,6.9719605
CCNG1,-0.07388553,-0.002285657,3.2549312,-0.04749441,-0.058635753,6.3631496,-0.061097357,-0.001967339,-0.034554027,3.3377585,-0.0599319,-0.047314983,7.049689,-0.022277534,4.9810967,6.997661
SNORD87,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
F3,-0.07442827,-0.0023049682,3.2539454,-0.047855668,-0.059133623,6.4115977,-0.06149437,-0.002068585,-0.034728337,3.3646955,-0.060359463,-0.047698405,7.1052165,-0.022510512,5.0223436,7.0416555
ZFP987,-0.06386451,-0.0047248034,3.200745,-0.0479141,-0.048016045,5.78099,-0.05024106,0.5541072,-0.030960215,2.9564285,-0.055121645,-0.042364623,5.8108954,-0.013207786,4.246027,5.7858744
KNTC1,-0.069695465,-0.0018678138,3.2750099,-0.044975594,-0.054656696,5.9681854,-0.05817802,-0.0010722694,-0.033280123,3.1049922,-0.056626104,-0.04440894,6.6121416,-0.02077232,4.6767907,6.6330714
POLR2J,-0.07078583,-0.0019504505,3.2800128,-0.045750298,-0.05566899,6.06154,-0.058992323,-0.0012706269,-0.033610262,3.1531904,-0.057493776,-0.045089856,6.7249584,-0.02126009,4.7574954,6.7163477
SLC9A6,-0.07331679,-0.002152091,3.2591796,-0.047139693,-0.058009207,6.301018,-0.06065883,-0.0017918153,-0.034403443,3.2979872,-0.05943833,-0.046848282,6.974508,-0.022064833,4.9304557,6.933425
BMP4,-0.066351734,-0.001764389,3.253824,-0.04308857,-0.05160594,5.6896853,-0.055986907,-0.00046770892,-0.031982597,2.94141,-0.054157972,-0.042094596,6.3025284,-0.019543856,4.4614987,6.3543262
ANKRD49,-0.07271922,-0.002137671,3.263657,-0.04693033,-0.057598017,6.2594543,-0.060342524,-0.0016932045,-0.03422818,3.2764316,-0.059124198,-0.046586648,6.943097,-0.021968162,4.906434,6.910404
GM23571,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
PGA5,-0.070323706,-0.0019372768,3.279271,-0.045337874,-0.05521026,6.0268116,-0.058667056,-0.0011907938,-0.03346362,3.1323981,-0.057005387,-0.04474173,6.6605477,-0.020872157,4.7151785,6.6805086
MEIS1,-0.0742909,-0.0023492202,3.2470236,-0.047764316,-0.059069145,6.4121876,-0.061429422,-0.0020914774,-0.034645986,3.3647728,-0.060276445,-0.047612112,7.095913,-0.022428695,5.0148473,7.038605
PMS1,-0.07203255,-0.0021190085,3.2602522,-0.04646029,-0.056948766,6.1951585,-0.059878815,-0.0016015182,-0.033967614,3.23863,-0.05852655,-0.046092924,6.872214,-0.021717323,4.8574576,6.846107
ANKRD6,-0.071087755,-0.0020234464,3.27448,-0.045921914,-0.05600506,6.100996,-0.059276726,-0.0013815437,-0.033668533,3.179236,-0.05776636,-0.045355678,6.768151,-0.021374125,4.788035,6.7541223
GM24497,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
ARHGAP29,-0.071056366,-0.0020296776,3.2662785,-0.045900557,-0.055949654,6.0974946,-0.059189122,-0.001335272,-0.03364065,3.178233,-0.05773591,-0.04533124,6.76146,-0.021316078,4.782896,6.7506504
ZSCAN10,-0.07026961,-0.0018852504,3.28277,-0.045315947,-0.05513564,6.013578,-0.058623284,-0.0011875998,-0.033470094,3.1321821,-0.05710148,-0.04469989,6.6631894,-0.02096061,4.7105174,6.672814
